-0.8 -1.6 0.238095238095238 0.238095238095238
-0.8 -1.4 0.277777777777778 0.277777777777778
-0.8 -1.2 0.324675324675325 0.324675324675325
-0.8 -1 0.378787878787879 0.378787878787879
-0.8 -0.8 0.43859649122807 0.43859649122807
-0.8 -0.6 0.5 0.5
-0.8 -0.4 0.555555555555556 0.555555555555556
-0.8 -0.2 0.595238095238095 0.595238095238095
-0.8 0 0.609756097560976 0.609756097560976
-0.8 0.2 0.595238095238095 0.595238095238095
-0.8 0.4 0.555555555555556 0.555555555555556
-0.8 0.6 0.5 0.5
-0.8 0.8 0.43859649122807 0.43859649122807
-0.8 1 0.378787878787879 0.378787878787879
-0.8 1.2 0.324675324675325 0.324675324675325
-0.8 1.4 0.277777777777778 0.277777777777778
-0.8 1.6 0.238095238095238 0.238095238095238
-0.8 1.8 0.204918032786885 0.204918032786885
-0.8 2 0.177304964539007 0.177304964539007
-0.6 -2 0.186567164179104 0.186567164179104
-0.6 -1.8 0.217391304347826 0.217391304347826
-0.6 -1.6 0.255102040816326 0.255102040816326
-0.6 -1.4 0.301204819277109 0.301204819277109
-0.6 -1.2 0.357142857142857 0.357142857142857
-0.6 -1 0.423728813559322 0.423728813559322
-0.6 -0.8 0.5 0.5
-0.6 -0.6 0.581395348837209 0.581395348837209
-0.6 -0.4 0.657894736842105 0.657894736842105
-0.6 -0.2 0.714285714285714 0.714285714285714
-0.6 0 0.735294117647059 0.735294117647059
-0.6 0.2 0.714285714285714 0.714285714285714
-0.6 0.4 0.657894736842105 0.657894736842105
-0.6 0.6 0.581395348837209 0.581395348837209
-0.6 0.8 0.5 0.5
-0.6 1 0.423728813559322 0.423728813559322
-0.6 1.2 0.357142857142857 0.357142857142857
-0.6 1.4 0.301204819277108 0.301204819277108
-0.6 1.6 0.255102040816326 0.255102040816326
-0.6 1.8 0.217391304347826 0.217391304347826
-0.6 2 0.186567164179104 0.186567164179104
-0.4 -2 0.193798449612403 0.193798449612403
-0.4 -1.8 0.227272727272727 0.227272727272727
-0.4 -1.6 0.268817204301075 0.268817204301075
-0.4 -1.4 0.320512820512821 0.320512820512821
-0.4 -1.2 0.384615384615385 0.384615384615385
-0.4 -1 0.462962962962963 0.462962962962963
-0.4 -0.8 0.555555555555556 0.555555555555556
-0.4 -0.6 0.657894736842105 0.657894736842105
-0.4 -0.4 0.757575757575758 0.757575757575758
-0.4 -0.2 0.833333333333333 0.833333333333333
-0.4 0 0.862068965517241 0.862068965517241
-0.4 0.2 0.833333333333333 0.833333333333333
-0.4 0.4 0.757575757575757 0.757575757575757
-0.4 0.6 0.657894736842105 0.657894736842105
-0.4 0.8 0.555555555555555 0.555555555555555
-0.4 1 0.462962962962963 0.462962962962963
-0.4 1.2 0.384615384615385 0.384615384615385
-0.4 1.4 0.32051282051282 0.32051282051282
-0.4 1.6 0.268817204301075 0.268817204301075
-0.4 1.8 0.227272727272727 0.227272727272727
-0.4 2 0.193798449612403 0.193798449612403
-0.2 -2 0.198412698412698 0.198412698412698
-0.2 -1.8 0.233644859813084 0.233644859813084
-0.2 -1.6 0.277777777777778 0.277777777777778
-0.2 -1.4 0.333333333333333 0.333333333333333
-0.2 -1.2 0.403225806451613 0.403225806451613
-0.2 -1 0.490196078431373 0.490196078431373
-0.2 -0.8 0.595238095238095 0.595238095238095
-0.2 -0.6 0.714285714285714 0.714285714285714
-0.2 -0.4 0.833333333333333 0.833333333333333
-0.2 -0.2 0.925925925925926 0.925925925925926
-0.2 0 0.961538461538461 0.961538461538461
-0.2 0.2 0.925925925925926 0.925925925925926
-0.2 0.4 0.833333333333333 0.833333333333333
-0.2 0.6 0.714285714285714 0.714285714285714
-0.2 0.8 0.595238095238095 0.595238095238095
-0.2 1 0.490196078431373 0.490196078431372
-0.2 1.2 0.403225806451613 0.403225806451613
-0.2 1.4 0.333333333333333 0.333333333333333
-0.2 1.6 0.277777777777778 0.277777777777778
-0.2 1.8 0.233644859813084 0.233644859813084
-0.2 2 0.198412698412698 0.198412698412698
0 -2 0.2 0.2
0 -1.8 0.235849056603774 0.235849056603774
0 -1.6 0.280898876404494 0.280898876404494
0 -1.4 0.337837837837838 0.337837837837838
0 -1.2 0.409836065573771 0.409836065573771
0 -1 0.5 0.5
0 -0.8 0.609756097560976 0.609756097560976
0 -0.6 0.735294117647059 0.735294117647059
0 -0.4 0.862068965517241 0.862068965517241
0 -0.2 0.961538461538461 0.961538461538461
0 0 1 1
0 0.2 0.961538461538461 0.961538461538461
0 0.4 0.862068965517241 0.862068965517241
0 0.6 0.735294117647059 0.735294117647059
0 0.8 0.609756097560975 0.609756097560975
0 1 0.5 0.5
0 1.2 0.40983606557377 0.40983606557377
0 1.4 0.337837837837838 0.337837837837838
0 1.6 0.280898876404494 0.280898876404494
0 1.8 0.235849056603774 0.235849056603774
0 2 0.2 0.2
0.2 -2 0.198412698412698 0.198412698412698
0.2 -1.8 0.233644859813084 0.233644859813084
0.2 -1.6 0.277777777777778 0.277777777777778
0.2 -1.4 0.333333333333333 0.333333333333333
0.2 -1.2 0.403225806451613 0.403225806451613
0.2 -1 0.490196078431373 0.490196078431373
0.2 -0.8 0.595238095238095 0.595238095238095
0.2 -0.6 0.714285714285714 0.714285714285714
0.2 -0.4 0.833333333333333 0.833333333333333
0.2 -0.2 0.925925925925926 0.925925925925926
0.2 0 0.961538461538461 0.961538461538461
0.2 0.2 0.925925925925926 0.925925925925926
0.2 0.4 0.833333333333333 0.833333333333333
0.2 0.6 0.714285714285714 0.714285714285714
0.2 0.8 0.595238095238095 0.595238095238095
0.2 1 0.490196078431373 0.490196078431372
0.2 1.2 0.403225806451613 0.403225806451613
0.2 1.4 0.333333333333333 0.333333333333333
0.2 1.6 0.277777777777778 0.277777777777778
0.2 1.8 0.233644859813084 0.233644859813084
0.2 2 0.198412698412698 0.198412698412698
0.4 -2 0.193798449612403 0.193798449612403
0.4 -1.8 0.227272727272727 0.227272727272727
0.4 -1.6 0.268817204301075 0.268817204301075
0.4 -1.4 0.32051282051282 0.32051282051282
0.4 -1.2 0.384615384615385 0.384615384615385
0.4 -1 0.462962962962963 0.462962962962963
0.4 -0.8 0.555555555555556 0.555555555555556
0.4 -0.6 0.657894736842105 0.657894736842105
0.4 -0.4 0.757575757575757 0.757575757575757
0.4 -0.2 0.833333333333333 0.833333333333333
0.4 0 0.862068965517241 0.862068965517241
0.4 0.2 0.833333333333333 0.833333333333333
0.4 0.4 0.757575757575757 0.757575757575757
0.4 0.6 0.657894736842105 0.657894736842105
0.4 0.8 0.555555555555555 0.555555555555555
0.4 1 0.462962962962963 0.462962962962963
0.4 1.2 0.384615384615385 0.384615384615385
0.4 1.4 0.32051282051282 0.32051282051282
0.4 1.6 0.268817204301075 0.268817204301075
0.4 1.8 0.227272727272727 0.227272727272727
0.4 2 0.193798449612403 0.193798449612403
0.6 -2 0.186567164179104 0.186567164179104
0.6 -1.8 0.217391304347826 0.217391304347826
0.6 -1.6 0.255102040816326 0.255102040816326
0.6 -1.4 0.301204819277108 0.301204819277108
0.6 -1.2 0.357142857142857 0.357142857142857
0.6 -1 0.423728813559322 0.423728813559322
0.6 -0.8 0.5 0.5
0.6 -0.6 0.581395348837209 0.581395348837209
0.6 -0.4 0.657894736842105 0.657894736842105
0.6 -0.2 0.714285714285714 0.714285714285714
0.6 0 0.735294117647059 0.735294117647059
0.6 0.2 0.714285714285714 0.714285714285714
0.6 0.4 0.657894736842105 0.657894736842105
0.6 0.6 0.581395348837209 0.581395348837209
0.6 0.8 0.5 0.5
0.6 1 0.423728813559322 0.423728813559322
0.6 1.2 0.357142857142857 0.357142857142857
0.6 1.4 0.301204819277108 0.301204819277108
0.6 1.6 0.255102040816326 0.255102040816326
0.6 1.8 0.217391304347826 0.217391304347826
0.6 2 0.186567164179104 0.186567164179104
0.8 -2 0.177304964539007 0.177304964539007
0.8 -1.8 0.204918032786885 0.204918032786885
0.8 -1.6 0.238095238095238 0.238095238095238
0.8 -1.4 0.277777777777778 0.277777777777778
0.8 -1.2 0.324675324675325 0.324675324675325
0.8 -1 0.378787878787879 0.378787878787879
0.8 -0.8 0.43859649122807 0.43859649122807
0.8 -0.6 0.5 0.5
0.8 -0.4 0.555555555555555 0.555555555555555
0.8 -0.2 0.595238095238095 0.595238095238095
0.8 0 0.609756097560975 0.609756097560975
0.8 0.2 0.595238095238095 0.595238095238095
0.8 0.4 0.555555555555555 0.555555555555555
0.8 0.6 0.5 0.5
0.8 0.8 0.43859649122807 0.43859649122807
0.8 1 0.378787878787879 0.378787878787879
0.8 1.2 0.324675324675325 0.324675324675325
0.8 1.4 0.277777777777778 0.277777777777778
0.8 1.6 0.238095238095238 0.238095238095238
0.8 1.8 0.204918032786885 0.204918032786885
0.8 2 0.177304964539007 0.177304964539007
1 -2 0.166666666666667 0.166666666666667
1 -1.8 0.190839694656489 0.190839694656489
1 -1.6 0.219298245614035 0.219298245614035
1 -1.4 0.252525252525253 0.252525252525253
1 -1.2 0.290697674418605 0.290697674418605
1 -1 0.333333333333333 0.333333333333333
1 -0.8 0.378787878787879 0.378787878787879
1 -0.6 0.423728813559322 0.423728813559322
1 -0.4 0.462962962962963 0.462962962962963
1 -0.2 0.490196078431373 0.490196078431372
1 0 0.5 0.5
1 0.2 0.490196078431373 0.490196078431372
1 0.4 0.462962962962963 0.462962962962963
1 0.6 0.423728813559322 0.423728813559322
1 0.8 0.378787878787879 0.378787878787879
1 1 0.333333333333333 0.333333333333333
1 1.2 0.290697674418605 0.290697674418605
1 1.4 0.252525252525252 0.252525252525252
1 1.6 0.219298245614035 0.219298245614035
1 1.8 0.190839694656489 0.190839694656489
1 2 0.166666666666667 0.166666666666667
1.2 -2 0.15527950310559 0.15527950310559
1.2 -1.8 0.176056338028169 0.176056338028169
1.2 -1.6 0.2 0.2
1.2 -1.4 0.227272727272727 0.227272727272727
1.2 -1.2 0.257731958762887 0.257731958762887
1.2 -1 0.290697674418605 0.290697674418605
1.2 -0.8 0.324675324675325 0.324675324675325
1.2 -0.6 0.357142857142857 0.357142857142857
1.2 -0.4 0.384615384615385 0.384615384615385
1.2 -0.2 0.403225806451613 0.403225806451613
1.2 0 0.40983606557377 0.40983606557377
1.2 0.2 0.403225806451613 0.403225806451613
1.2 0.4 0.384615384615385 0.384615384615385
1.2 0.6 0.357142857142857 0.357142857142857
1.2 0.8 0.324675324675325 0.324675324675325
1.2 1 0.290697674418605 0.290697674418605
1.2 1.2 0.257731958762887 0.257731958762887
1.2 1.4 0.227272727272727 0.227272727272727
1.2 1.6 0.2 0.2
1.2 1.8 0.176056338028169 0.176056338028169
1.2 2 0.15527950310559 0.15527950310559
1.4 -2 0.14367816091954 0.14367816091954
1.4 -1.8 0.161290322580645 0.161290322580645
1.4 -1.6 0.181159420289855 0.181159420289855
1.4 -1.4 0.203252032520325 0.203252032520325
1.4 -1.2 0.227272727272727 0.227272727272727
1.4 -1 0.252525252525252 0.252525252525252
1.4 -0.8 0.277777777777778 0.277777777777778
1.4 -0.6 0.301204819277108 0.301204819277108
1.4 -0.4 0.32051282051282 0.32051282051282
1.4 -0.2 0.333333333333333 0.333333333333333
1.4 0 0.337837837837838 0.337837837837838
1.4 0.2 0.333333333333333 0.333333333333333
1.4 0.4 0.32051282051282 0.32051282051282
1.4 0.6 0.301204819277108 0.301204819277108
1.4 0.8 0.277777777777778 0.277777777777778
1.4 1 0.252525252525252 0.252525252525252
1.4 1.2 0.227272727272727 0.227272727272727
1.4 1.4 0.203252032520325 0.203252032520325
1.4 1.6 0.181159420289855 0.181159420289855
1.4 1.8 0.161290322580645 0.161290322580645
1.4 2 0.14367816091954 0.14367816091954
1.6 -2 0.132275132275132 0.132275132275132
1.6 -1.8 0.147058823529412 0.147058823529412
1.6 -1.6 0.163398692810457 0.163398692810457
1.6 -1.4 0.181159420289855 0.181159420289855
1.6 -1.2 0.2 0.2
1.6 -1 0.219298245614035 0.219298245614035
1.6 -0.8 0.238095238095238 0.238095238095238
1.6 -0.6 0.255102040816326 0.255102040816326
1.6 -0.4 0.268817204301075 0.268817204301075
1.6 -0.2 0.277777777777778 0.277777777777778
1.6 0 0.280898876404494 0.280898876404494
1.6 0.2 0.277777777777778 0.277777777777778
1.6 0.4 0.268817204301075 0.268817204301075
1.6 0.6 0.255102040816326 0.255102040816326
1.6 0.8 0.238095238095238 0.238095238095238
1.6 1 0.219298245614035 0.219298245614035
1.6 1.2 0.2 0.2
1.6 1.4 0.181159420289855 0.181159420289855
1.6 1.6 0.163398692810457 0.163398692810457
1.6 1.8 0.147058823529412 0.147058823529412
1.6 2 0.132275132275132 0.132275132275132
1.8 -2 0.121359223300971 0.121359223300971
1.8 -1.8 0.133689839572192 0.133689839572192
1.8 -1.6 0.147058823529412 0.147058823529412
1.8 -1.4 0.161290322580645 0.161290322580645
1.8 -1.2 0.176056338028169 0.176056338028169
1.8 -1 0.190839694656489 0.190839694656489
1.8 -0.8 0.204918032786885 0.204918032786885
1.8 -0.6 0.217391304347826 0.217391304347826
1.8 -0.4 0.227272727272727 0.227272727272727
1.8 -0.2 0.233644859813084 0.233644859813084
1.8 0 0.235849056603774 0.235849056603774
1.8 0.2 0.233644859813084 0.233644859813084
1.8 0.4 0.227272727272727 0.227272727272727
1.8 0.6 0.217391304347826 0.217391304347826
1.8 0.8 0.204918032786885 0.204918032786885
1.8 1 0.190839694656489 0.190839694656489
1.8 1.2 0.176056338028169 0.176056338028169
1.8 1.4 0.161290322580645 0.161290322580645
1.8 1.6 0.147058823529412 0.147058823529412
1.8 1.8 0.133689839572192 0.133689839572192
1.8 2 0.121359223300971 0.121359223300971
2 -2 0.111111111111111 0.111111111111111
2 -1.8 0.121359223300971 0.121359223300971
2 -1.6 0.132275132275132 0.132275132275132
2 -1.4 0.14367816091954 0.14367816091954
2 -1.2 0.15527950310559 0.15527950310559
2 -1 0.166666666666667 0.166666666666667
2 -0.8 0.177304964539007 0.177304964539007
2 -0.6 0.186567164179104 0.186567164179104
2 -0.4 0.193798449612403 0.193798449612403
2 -0.2 0.198412698412698 0.198412698412698
2 0 0.2 0.2
2 0.2 0.198412698412698 0.198412698412698
2 0.4 0.193798449612403 0.193798449612403
2 0.6 0.186567164179104 0.186567164179104
2 0.8 0.177304964539007 0.177304964539007
2 1 0.166666666666667 0.166666666666667
2 1.2 0.15527950310559 0.15527950310559
2 1.4 0.14367816091954 0.14367816091954
2 1.6 0.132275132275132 0.132275132275132
2 1.8 0.121359223300971 0.121359223300971
2 2 0.111111111111111 0.111111111111111


Wish me luck :)
